Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000171476,HOPX,Gene Expression,-0.00438425608649918,0.9122873563114962,0.9828377929761786,1,0.001940611138491868,1
ENSG00000185942,NKAIN3,Gene Expression,-0.00438425608649918,0.9122873563114962,0.9828377929761786,1,0.001940611138491868,1
ENSG00000184672,RALYL,Gene Expression,-0.00438425608649918,0.9122873563114962,0.9828377929761786,1,0.001940611138491868,1
ENSG00000187566,NHLRC1,Gene Expression,-0.00438425608649918,0.9122873563114962,0.9828377929761786,1,0.001940611138491868,1
ENSG00000144647,POMGNT2,Gene Expression,-0.004384256086499182,0.9122873563114924,0.9828377929761786,2,0.003881222276983736,1
ENSG00000130294,KIF1A,Gene Expression,-0.004384256086499182,0.9122873563114924,0.9828377929761786,2,0.003881222276983736,1
ENSG00000204065,TCEAL5,Gene Expression,-0.004384256086499182,0.9122873563114924,0.9828377929761786,2,0.003881222276983736,1
ENSG00000170091,NSG2,Gene Expression,-0.004384256086499182,0.9122873563114924,0.9828377929761786,2,0.003881222276983736,1
ENSG00000165462,PHOX2A,Gene Expression,-0.004384256086499182,0.9122873563114924,0.9828377929761786,2,0.003881222276983736,1
ENSG00000133119,RFC3,Gene Expression,-0.004391095832642246,0.9903975182045343,0.9986002828525119,11,0.024062938689838383,7
ENSG00000173171,MTX1,Gene Expression,-0.004395865797428461,0.9794554089002787,0.9976897529336866,6,0.01420818475708364,2
ENSG00000173918,C1QTNF1,Gene Expression,-0.004395988231752361,0.9907719900925697,0.9986002828525119,12,0.04238857961570192,9
ENSG00000197261,C6orf141,Gene Expression,-0.004398893001381012,0.9905662478458409,0.9986002828525119,13,0.04303054925595549,9
ENSG00000000419,DPM1,Gene Expression,-0.004411863859491901,0.9912680302512565,0.9986002828525119,32,0.06411341773200477,24
ENSG00000171126,KCNG3,Gene Expression,-0.004416301882619489,0.8983151875496718,0.9819038326434054,2,0.002628943415122684,1
ENSG00000182791,CCDC87,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000189366,ALG1L,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000284283,TAF11L4,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000177511,ST8SIA3,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000144031,ANKRD53,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000171017,LRRC8E,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000165125,TRPV6,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000183091,NEB,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000128346,C22orf23,Gene Expression,-0.004416301882619491,0.898315187549669,0.9819038326434054,1,0.001314471707561342,1
ENSG00000171453,POLR1C,Gene Expression,-0.004421103065857737,0.9898902943194088,0.9986002828525119,9,0.01444583007766391,8
ENSG00000107862,GBF1,Gene Expression,-0.004421675676082217,0.9911214322601812,0.9986002828525119,78,0.17293748715289534,49
ENSG00000135636,DYSF,Gene Expression,-0.004427528443706387,0.9906857938315707,0.9986002828525119,23,0.07104766541549791,19
ENSG00000149090,PAMR1,Gene Expression,-0.004430056150486434,0.9841658432254583,0.9983407227367311,6,0.023961624687704967,5
ENSG00000118402,ELOVL4,Gene Expression,-0.004430172152999948,0.9887919685037674,0.9983407227367311,5,0.006465241665644312,3
ENSG00000110148,CCKBR,Gene Expression,-0.004432340514665887,0.9864994708983884,0.9983407227367311,2,0.005933861157554921,2
ENSG00000198729,PPP1R14C,Gene Expression,-0.004432524313880873,0.9878328581400792,0.9983407227367311,10,0.016225974083860326,5
ENSG00000115694,STK25,Gene Expression,-0.0044429841855697615,0.9903857142313907,0.9986002828525119,140,0.34465681392935493,76
ENSG00000284713,SMIM38,Gene Expression,-0.004443400053166571,0.9828435625761025,0.9983407227367311,2,0.004522110731018593,2
ENSG00000090402,SI,Gene Expression,-0.004443944575861759,0.9294388476773144,0.9857131033561753,2,0.012681863772623798,2
ENSG00000131626,PPFIA1,Gene Expression,-0.0044450091600293055,0.9901489826760045,0.9986002828525119,84,0.2471543798168428,50
ENSG00000186020,ZNF529,Gene Expression,-0.00444730893969464,0.9871166594204102,0.9983407227367311,5,0.014562348069830387,4
ENSG00000167721,TSR1,Gene Expression,-0.004449136529475807,0.989387748411292,0.9983407227367311,15,0.07429011365795654,13
ENSG00000163918,RFC4,Gene Expression,-0.004452474933313777,0.9890292569006521,0.9983407227367311,9,0.01575856540470266,8
ENSG00000085872,CHERP,Gene Expression,-0.0044609623286847744,0.9893559097466726,0.9983407227367311,32,0.08121956260431917,26
ENSG00000167625,ZNF526,Gene Expression,-0.004461303356317933,0.988382943338738,0.9983407227367311,12,0.027309389155431404,9
ENSG00000174744,BRMS1,Gene Expression,-0.004463024647144311,0.9893369276459143,0.9983407227367311,52,0.13963352216313657,37
ENSG00000182628,SKA2,Gene Expression,-0.004464976384522391,0.8771543768238409,0.9778770486614132,1,0.018485915492957746,1
ENSG00000155324,GRAMD2B,Gene Expression,-0.004464976384522391,0.8771543768238409,0.9778770486614132,1,0.018485915492957746,1
ENSG00000276293,PIP4K2B,Gene Expression,-0.004466934845305247,0.9891923824128313,0.9983407227367311,62,0.2121512987068116,44
ENSG00000075292,ZNF638,Gene Expression,-0.004469187262450489,0.9894358711353259,0.9983407227367311,101,0.23403970193442006,68
ENSG00000130021,PUDP,Gene Expression,-0.004475059206242425,0.9880688145026714,0.9983407227367311,9,0.029698424464470685,8
ENSG00000204472,AIF1,Gene Expression,-0.004475848492599226,0.9877436143354162,0.9983407227367311,10,0.02000031774441458,7
ENSG00000211751,TRBC1,Gene Expression,-0.004479353473659016,0.9882581326083333,0.9983407227367311,18,0.058834069170293005,15
ENSG00000163734,CXCL3,Gene Expression,-0.00448234966361593,0.9417269438625488,0.989206509649853,5,0.03448588100717771,3
ENSG00000186094,AGBL4,Gene Expression,-0.004483349960290337,0.9603056258471258,0.9913013354720356,4,0.07243511697447569,4
ENSG00000168488,ATXN2L,Gene Expression,-0.004484427746160353,0.9886806449798301,0.9983407227367311,94,0.3435940735471643,59
ENSG00000243943,ZNF512,Gene Expression,-0.004513008987121268,0.9873409268453553,0.9983407227367311,45,0.12861654622854765,35
ENSG00000113492,AGXT2,Gene Expression,-0.0045164825497066964,0.8548580499525742,0.9728612902152982,2,0.0023233515267738606,1
ENSG00000185010,F8,Gene Expression,-0.0045164825497066964,0.8548580499525742,0.9728612902152982,2,0.0023233515267738606,1
ENSG00000138100,TRIM54,Gene Expression,-0.0045164825497066964,0.8548580499525742,0.9728612902152982,2,0.0023233515267738606,1
ENSG00000131944,FAAP24,Gene Expression,-0.0045164825497066964,0.8548580499525742,0.9728612902152982,2,0.0023233515267738606,1
ENSG00000135476,ESPL1,Gene Expression,-0.004516482549706698,0.854858049952572,0.9728612902152982,1,0.0011616757633869303,1
ENSG00000179299,NSUN7,Gene Expression,-0.004516482549706698,0.854858049952572,0.9728612902152982,1,0.0011616757633869303,1
ENSG00000204352,C9orf129,Gene Expression,-0.004516482549706698,0.854858049952572,0.9728612902152982,1,0.0011616757633869303,1
ENSG00000153132,CLGN,Gene Expression,-0.004516482549706698,0.854858049952572,0.9728612902152982,1,0.0011616757633869303,1
ENSG00000249861,LGALS16,Gene Expression,-0.004516482549706698,0.854858049952572,0.9728612902152982,1,0.0011616757633869303,1
ENSG00000075702,WDR62,Gene Expression,-0.004516482549706698,0.854858049952572,0.9728612902152982,1,0.0011616757633869303,1
ENSG00000136869,TLR4,Gene Expression,-0.004516734700315651,0.9841221602674338,0.9983407227367311,6,0.017391309837111665,6
ENSG00000213588,ZBTB9,Gene Expression,-0.004519157911148982,0.9853253260604695,0.9983407227367311,8,0.016987846865699607,6
ENSG00000154640,BTG3,Gene Expression,-0.004519346959975846,0.9871010800964137,0.9983407227367311,25,0.0576114863925741,20
ENSG00000174567,GOLT1A,Gene Expression,-0.004523936905806082,0.9855122563614359,0.9983407227367311,5,0.02078047250096063,5
ENSG00000151790,TDO2,Gene Expression,-0.004526220999731271,0.9851233170887963,0.9983407227367311,11,0.026990453989297336,9
ENSG00000232237,ASCL5,Gene Expression,-0.004526481198191909,0.9778979829254747,0.9976897529336866,2,0.005848487469825683,2
ENSG00000159263,SIM2,Gene Expression,-0.004527348719852485,0.9737747348582093,0.995584674567954,4,0.009707023508093547,2
ENSG00000204103,MAFB,Gene Expression,-0.004530591444717718,0.9849473094527692,0.9983407227367311,12,0.03334645069957654,10
ENSG00000165202,OR1Q1,Gene Expression,-0.0045321877559773615,0.8480816211983272,0.9721896250925545,1,0.006818181818181819,1
ENSG00000233198,RNF224,Gene Expression,-0.0045321877559773615,0.8480816211983272,0.9721896250925545,1,0.006818181818181819,1
ENSG00000197471,SPN,Gene Expression,-0.0045321877559773615,0.8480816211983272,0.9721896250925545,1,0.006818181818181819,1
ENSG00000196338,NLGN3,Gene Expression,-0.0045321877559773615,0.8480816211983272,0.9721896250925545,1,0.006818181818181819,1
ENSG00000145649,GZMA,Gene Expression,-0.004532214677182414,0.9098953371020732,0.9828377929761786,3,0.017940918129186446,2
ENSG00000117748,RPA2,Gene Expression,-0.004532554943729552,0.977843386502541,0.9976897529336866,4,0.02907872855843982,4
ENSG00000256537,SMIM10L1,Gene Expression,-0.004532843226179213,0.9845903634791414,0.9983407227367311,15,0.05001985269117104,10
ENSG00000132383,RPA1,Gene Expression,-0.0045339695735328225,0.9838940374934547,0.9983407227367311,15,0.038226283241734944,13
ENSG00000101161,PRPF6,Gene Expression,-0.004534598356631029,0.9869550311682561,0.9983407227367311,116,0.3855140213591618,80
ENSG00000166167,BTRC,Gene Expression,-0.0045396634769743595,0.9840501145348133,0.9983407227367311,14,0.04928546490693491,10
ENSG00000213064,SFT2D2,Gene Expression,-0.004540843496699245,0.9858209615412247,0.9983407227367311,35,0.13060305895166313,28
ENSG00000244411,KRTAP5-7,Gene Expression,-0.00455101514479408,0.8399728615701354,0.9699554780853558,1,0.003983308042488619,1
ENSG00000145283,SLC10A6,Gene Expression,-0.00455101514479408,0.8399728615701354,0.9699554780853558,1,0.003983308042488619,1
ENSG00000141449,GREB1L,Gene Expression,-0.00455101514479408,0.8399728615701354,0.9699554780853558,1,0.003983308042488619,1
ENSG00000211795,TRAV8-6,Gene Expression,-0.00455101514479408,0.8399728615701354,0.9699554780853558,1,0.003983308042488619,1
ENSG00000171446,KRT27,Gene Expression,-0.00455101514479408,0.8399728615701354,0.9699554780853558,1,0.003983308042488619,1
ENSG00000115468,EFHD1,Gene Expression,-0.004553322793284359,0.9794731941511264,0.9976897529336866,2,0.003312810028078157,2
ENSG00000073060,SCARB1,Gene Expression,-0.004554914538806214,0.985029527272631,0.9983407227367311,18,0.038306225234700716,12
ENSG00000147027,TMEM47,Gene Expression,-0.004559057867989766,0.9783666337621811,0.9976897529336866,3,0.009465147268115093,2
ENSG00000105997,HOXA3,Gene Expression,-0.0045603855495831985,0.9848435988008224,0.9983407227367311,22,0.044078969638239304,15
ENSG00000136271,DDX56,Gene Expression,-0.004573441427402944,0.9849881213309111,0.9983407227367311,88,0.37378245114999614,61
ENSG00000080546,SESN1,Gene Expression,-0.004587614593065898,0.9707201199653741,0.9942862778266806,2,0.0027848391260865543,2
ENSG00000115020,PIKFYVE,Gene Expression,-0.004590316797037314,0.984144100422959,0.9983407227367311,26,0.05146719852832125,20
ENSG00000162746,FCRLB,Gene Expression,-0.004599179130837059,0.8193082337515466,0.9663346835581756,1,0.00384521484375,1
ENSG00000188916,INSYN2A,Gene Expression,-0.004599179130837059,0.8193082337515466,0.9663346835581756,1,0.00384521484375,1
ENSG00000141837,CACNA1A,Gene Expression,-0.004599179130837059,0.8193082337515466,0.9663346835581756,1,0.00384521484375,1
ENSG00000156381,ANKRD9,Gene Expression,-0.004599868921308169,0.9836013353867294,0.9983407227367311,36,0.06591198755195546,26
ENSG00000086289,EPDR1,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000118514,ALDH8A1,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000174453,VWC2L,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000145723,GIN1,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000136932,TRMO,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000034239,EFCAB1,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000124203,ZNF831,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000162692,VCAM1,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000227868,TEX46,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000141294,LRRC46,Gene Expression,-0.004602177074720638,0.8180259561298676,0.966106279786554,1,0.0018212303422756706,1
ENSG00000184923,NUTM2A,Gene Expression,-0.004602177074720641,0.8180259561298666,0.966106279786554,2,0.003642460684551341,1
ENSG00000062716,VMP1,Gene Expression,-0.004604157245416357,0.9836827592862792,0.9983407227367311,46,0.1897043480822364,34
ENSG00000073711,PPP2R3A,Gene Expression,-0.004606137119825425,0.9821683311494342,0.9983407227367311,8,0.028894564778631913,7
ENSG00000100385,IL2RB,Gene Expression,-0.0046069087118418865,0.9570082804925584,0.9906613155052062,3,0.008488907645768885,2
ENSG00000188467,SLC24A5,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000158427,TMSB15B,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000134323,MYCN,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000118276,B4GALT6,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000151014,NOCT,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000257017,HP,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000175518,UBQLNL,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000214140,PRCD,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000105509,HAS1,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000187166,H1FNT,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000273777,CEACAM20,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000104055,TGM5,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000188060,RAB42,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000179542,SLITRK4,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000186462,NAP1L2,Gene Expression,-0.0046076603921581,0.8156818984543179,0.966106279786554,1,0.0026950718685831623,1
ENSG00000053702,NRIP2,Gene Expression,-0.004607660392158102,0.8156818984543096,0.966106279786554,2,0.0053901437371663245,1
ENSG00000101144,BMP7,Gene Expression,-0.0046164148845061,0.9064244092580183,0.9828377929761786,4,0.007412365789656518,2
ENSG00000070269,TMEM260,Gene Expression,-0.004621271364309059,0.9820797255311493,0.9983407227367311,8,0.013566343222971245,6
ENSG00000165323,FAT3,Gene Expression,-0.004630981310235679,0.9695910565318128,0.9937723298644646,3,0.012130586760450788,3
ENSG00000119661,DNAL1,Gene Expression,-0.004632740734497739,0.9817161279474368,0.9983407227367311,9,0.0195046309352759,6
ENSG00000102978,POLR2C,Gene Expression,-0.0046347990164429765,0.9826149617315513,0.9983407227367311,39,0.07903971295753641,25
ENSG00000186130,ZBTB6,Gene Expression,-0.004635279762346495,0.9818330114622392,0.9983407227367311,21,0.0626644666048298,18
ENSG00000166262,FAM227B,Gene Expression,-0.0046419407319833236,0.8010655934320797,0.9652198943606038,2,0.0054916317991631795,1
ENSG00000163554,SPTA1,Gene Expression,-0.0046419407319833236,0.8010655934320797,0.9652198943606038,2,0.0054916317991631795,1
ENSG00000174992,ZG16,Gene Expression,-0.004641940731983331,0.801065593432051,0.9652198943606038,1,0.0027458158995815897,1
ENSG00000165832,TRUB1,Gene Expression,-0.004641940731983331,0.801065593432051,0.9652198943606038,1,0.0027458158995815897,1
ENSG00000185860,CCDC190,Gene Expression,-0.004641940731983331,0.801065593432051,0.9652198943606038,1,0.0027458158995815897,1
ENSG00000180318,ALX1,Gene Expression,-0.004641940731983331,0.801065593432051,0.9652198943606038,1,0.0027458158995815897,1
ENSG00000179044,EXOC3L1,Gene Expression,-0.004641940731983331,0.801065593432051,0.9652198943606038,1,0.0027458158995815897,1
ENSG00000274443,C8orf89,Gene Expression,-0.004642847518124387,0.9032798534872502,0.9828377929761786,2,0.03679515992628286,2
ENSG00000143319,ISG20L2,Gene Expression,-0.004649065124889639,0.9816440143871947,0.9983407227367311,24,0.06460074547018112,17
ENSG00000155849,ELMO1,Gene Expression,-0.004652016926333539,0.9772450933057956,0.9972411517940304,4,0.01126465945105588,4
ENSG00000149577,SIDT2,Gene Expression,-0.004656526311708159,0.9811330044771741,0.9981951507295844,11,0.026808227573492008,10
ENSG00000122432,SPATA1,Gene Expression,-0.00465681999889642,0.794742721942198,0.9640687827262558,1,0.0019334642769457402,1
